sale_id,sale_date,region,product,customer_id,units_sold,revenue
8891,2024-11-11,Asia-Pacific,Product D,C0409,31,13852.62
8892,2024-08-25,South America,Product C,C0404,180,29936.52
8893,2025-03-02,Asia-Pacific,Product B,C0503,264,47152.19
8894,2025-04-27,North America,Product A,C0519,334,154865.46
8895,2025-06-16,South America,Product E,C0350,175,51612.81
8896,2024-08-24,South America,Product E,C0166,237,39927.7
8897,2025-07-04,Asia-Pacific,Product D,C0470,347,166618.46
8898,2025-06-26,Asia-Pacific,Product C,C0033,197,13025.53
8899,2024-12-21,Africa,Product B,C0958,209,56771.83
8900,2024-08-21,Asia-Pacific,Product C,C0290,399,95941.28
8901,2025-06-06,Africa,Product C,C0404,355,92315.66
8902,2025-04-02,Africa,Product E,C0191,31,10623.63
8903,2025-05-27,Middle East,Product E,C0041,375,85266.16
8904,2024-10-12,North America,Product B,C0860,76,19539.89
8905,2024-10-23,Middle East,Product A,C0268,249,114057.39
8906,2024-09-22,Middle East,Product A,C0864,70,8935.25
8907,2024-12-03,Middle East,Product D,C0678,306,85867.24
8908,2024-09-14,South America,Product C,C0840,160,8168.35
8909,2025-04-17,Asia-Pacific,Product D,C0645,146,59231.07
8910,2025-01-22,South America,Product B,C0302,223,94130.07
8911,2025-03-03,Middle East,Product E,C0574,411,24177.43
8912,2025-06-09,Africa,Product A,C0652,207,99892.26
8913,2024-09-27,Middle East,Product A,C0052,187,78062.67
8914,2024-07-18,Asia-Pacific,Product E,C0607,347,117645.14
8915,2024-11-02,Asia-Pacific,Product C,C0066,41,16378.56
8916,2025-01-10,North America,Product A,C0256,292,63517.86
8917,2024-12-02,Middle East,Product D,C0695,111,28959.91
8918,2025-01-21,North America,Product D,C0735,156,44253.1
8919,2024-11-25,Asia-Pacific,Product B,C0942,366,151478.24
8920,2024-11-10,North America,Product D,C0625,464,62082.73
8921,2024-07-21,Africa,Product D,C0024,347,19493.85
8922,2025-05-07,North America,Product D,C0690,420,143625.06
8923,2025-04-21,Middle East,Product A,C0837,258,76121.94
8924,2025-03-10,Africa,Product A,C0247,187,51332.26
8925,2024-11-03,Africa,Product C,C0562,445,74493.33
8926,2024-11-10,Asia-Pacific,Product B,C0838,451,100267.49
8927,2025-02-14,Africa,Product B,C0339,434,25352.08
8928,2024-10-11,Africa,Product E,C0681,417,57243.47
8929,2025-06-30,North America,Product E,C0492,218,78854.15
8930,2024-11-28,Asia-Pacific,Product E,C0613,42,9976.05
8931,2025-05-31,Middle East,Product E,C0098,339,87635.8
8932,2025-01-23,Europe,Product B,C0174,205,97691.62
8933,2024-09-03,Africa,Product E,C0388,355,118057.98
8934,2025-06-29,South America,Product C,C0453,299,67657.73
8935,2024-09-16,Africa,Product C,C0824,406,84831.32
8936,2024-09-20,Europe,Product E,C0934,361,118604.97
8937,2025-03-02,South America,Product A,C0311,133,62476.49
8938,2025-01-07,South America,Product D,C0563,372,23644.56
8939,2025-01-04,Europe,Product C,C0767,321,127335.53
8940,2025-01-05,Africa,Product B,C0128,67,16026.16
8941,2024-12-24,Asia-Pacific,Product A,C0340,309,44706.67
8942,2025-02-23,Middle East,Product B,C0491,286,80199.42
8943,2025-04-16,Middle East,Product D,C0805,183,10448.97
8944,2024-10-24,Europe,Product C,C0863,231,103433.33
8945,2025-05-20,Africa,Product E,C0939,179,58520.2
8946,2025-02-20,North America,Product E,C0604,488,119525.74
8947,2024-09-28,Europe,Product B,C0308,360,109876.27
8948,2025-06-30,Europe,Product C,C0810,414,152044.17
8949,2025-01-15,Middle East,Product C,C0199,120,11545.3
8950,2025-05-16,Asia-Pacific,Product E,C0535,395,147491.07
8951,2024-11-15,Asia-Pacific,Product E,C0824,415,151818.65
8952,2024-11-15,North America,Product E,C0473,415,51528.22
8953,2024-09-21,South America,Product B,C0741,23,7891.6
8954,2025-04-27,Asia-Pacific,Product C,C0120,369,125907.1
8955,2025-06-04,Europe,Product D,C0328,472,150906.56
8956,2025-06-30,North America,Product A,C0558,201,28264.19
8957,2025-05-20,Europe,Product E,C0237,26,5278.37
8958,2025-01-16,Europe,Product C,C0292,191,64407.25
8959,2024-08-31,Africa,Product C,C0701,16,3812.76
8960,2025-06-15,South America,Product C,C0227,458,129125.33
8961,2024-11-18,South America,Product C,C0369,433,52800.52
8962,2025-04-01,South America,Product A,C0556,271,29026.41
8963,2024-12-03,South America,Product C,C0534,334,118919.93
8964,2024-08-19,Middle East,Product B,C0028,218,77101.41
8965,2024-12-28,South America,Product E,C0489,378,163057.38
8966,2025-06-28,Middle East,Product C,C0935,289,116791.36
8967,2024-08-19,Middle East,Product A,C0584,123,11375.38
8968,2024-07-24,Europe,Product B,C0248,169,71422.54
8969,2024-08-04,Europe,Product D,C0550,493,167236.84
8970,2025-05-06,South America,Product C,C0663,88,26048.81
8971,2025-03-15,North America,Product D,C0678,363,117562.72
8972,2025-06-09,South America,Product E,C0626,167,34716.31
8973,2025-02-13,North America,Product B,C0053,484,124266.26
8974,2025-06-12,Middle East,Product D,C0527,311,25329.16
8975,2024-12-18,North America,Product C,C0770,340,68874.97
8976,2025-06-10,South America,Product D,C0017,255,87521.75
8977,2025-02-20,Europe,Product B,C0910,366,125783.13
8978,2025-03-25,Asia-Pacific,Product A,C0010,86,15676.93
8979,2025-03-31,North America,Product B,C0222,308,126952.28
8980,2024-08-02,Europe,Product C,C0982,455,134931.03
8981,2025-06-08,Asia-Pacific,Product B,C0744,166,47845.37
8982,2025-02-18,North America,Product D,C0171,483,33657.33
8983,2025-04-15,South America,Product B,C0998,254,107732.02
8984,2025-06-19,Asia-Pacific,Product A,C0590,181,41500.36
8985,2024-09-21,South America,Product C,C0621,346,117424.66
8986,2024-10-08,Asia-Pacific,Product A,C0260,374,156033.04
8987,2024-08-28,Europe,Product B,C0464,153,8678.42
8988,2024-11-13,Asia-Pacific,Product A,C0109,455,70449.13
8989,2025-02-18,South America,Product C,C0878,96,25989.07
8990,2025-03-14,Europe,Product B,C0242,389,104823.54
8991,2025-03-15,North America,Product E,C0976,265,70473.48
8992,2024-08-01,Middle East,Product D,C0760,252,30789.29
8993,2025-03-07,Africa,Product A,C0618,31,2639.85
8994,2025-03-02,South America,Product E,C0678,107,19069.18
8995,2024-10-03,Asia-Pacific,Product B,C0373,385,63340.8
8996,2025-05-24,Europe,Product A,C0217,116,23934.36
8997,2024-12-30,Europe,Product D,C0415,388,192316.7
8998,2025-05-23,South America,Product A,C0187,190,33672.81
8999,2024-07-16,Africa,Product C,C0747,119,26288.78
9000,2025-01-22,Asia-Pacific,Product E,C0568,175,25339.37
9001,2024-08-01,Middle East,Product D,C0985,400,74875.4
9002,2024-12-09,South America,Product A,C0409,448,195162.69
9003,2024-12-08,Africa,Product B,C0307,299,123837.18
9004,2025-01-14,Middle East,Product A,C0741,303,55137.78
9005,2025-04-07,South America,Product A,C0484,413,71201.01
9006,2025-01-05,Europe,Product D,C0896,428,102824.66
9007,2025-02-10,Asia-Pacific,Product C,C0231,112,10824.43
9008,2025-02-11,Asia-Pacific,Product E,C0051,406,150248.79
9009,2025-02-10,Africa,Product A,C0310,268,92228.8
9010,2025-02-03,North America,Product D,C0496,314,121124.19
9011,2024-11-17,Africa,Product D,C0051,236,104252.69
9012,2024-08-07,Europe,Product C,C0646,347,39358.78
9013,2024-08-18,Africa,Product B,C0424,107,37884.28
9014,2025-05-09,Europe,Product E,C0863,458,167840.78
9015,2025-06-28,Europe,Product D,C0880,59,5527.3
9016,2024-11-24,Europe,Product C,C0894,155,9626.39
9017,2025-03-15,Africa,Product E,C0724,143,15917.26
9018,2024-12-07,Middle East,Product E,C0812,96,43182.54
9019,2024-12-26,Middle East,Product C,C0407,480,31183.38
9020,2024-11-19,Asia-Pacific,Product D,C0305,457,43827.93
9021,2025-03-02,North America,Product C,C0856,72,10450.11
9022,2024-07-09,Middle East,Product A,C0456,93,28615.41
9023,2025-06-26,Asia-Pacific,Product E,C0011,106,26908.91
9024,2025-07-01,Middle East,Product D,C0586,183,41972.53
9025,2024-10-08,Africa,Product A,C0388,414,75713.63
9026,2024-07-15,North America,Product B,C0300,332,146210.37
9027,2024-08-18,Middle East,Product C,C0440,494,214310.73
9028,2024-10-17,Middle East,Product D,C0872,271,57573.53
9029,2025-05-16,Middle East,Product A,C0207,183,24150.06
9030,2024-12-15,North America,Product D,C0979,137,41109.18
9031,2024-10-08,South America,Product A,C0865,81,7811.11
9032,2024-12-12,Africa,Product B,C0768,40,8970.78
9033,2025-03-03,North America,Product D,C0823,268,13626.17
9034,2025-02-12,Europe,Product B,C0279,123,36252.72
9035,2024-09-01,Europe,Product A,C0312,374,50592.84
9036,2025-01-18,Africa,Product D,C0969,224,16644.83
9037,2025-06-12,Africa,Product D,C0405,364,85540.82
9038,2025-02-10,North America,Product B,C0825,335,48370.32
9039,2025-04-19,Europe,Product C,C0327,79,32185.28
9040,2024-12-13,South America,Product D,C0023,388,97575.82
9041,2025-01-03,Asia-Pacific,Product D,C0396,50,5318.96
9042,2024-07-10,Asia-Pacific,Product E,C0810,276,64509.12
9043,2025-07-03,Europe,Product A,C0702,352,154646.24
9044,2025-06-27,Africa,Product A,C0268,418,27661.51
9045,2024-12-17,South America,Product B,C0803,383,151181.84
9046,2025-03-05,North America,Product B,C0493,98,39752.92
9047,2025-03-04,South America,Product A,C0171,10,3607.11
9048,2025-06-03,Middle East,Product B,C0058,58,8852.14
9049,2025-06-13,South America,Product C,C0129,370,114924.78
9050,2025-01-18,North America,Product D,C0156,279,52208.56
9051,2025-02-04,Europe,Product B,C0536,395,181657.67
9052,2025-05-20,Asia-Pacific,Product C,C0472,195,67291.88
9053,2024-07-24,Europe,Product A,C0928,469,183407.97
9054,2024-07-14,Africa,Product C,C0913,272,65544.93
9055,2025-03-18,Asia-Pacific,Product A,C0083,361,74322.48
9056,2025-06-09,Middle East,Product D,C0412,314,78892.41
9057,2024-09-25,South America,Product A,C0379,191,30715.22
9058,2024-07-06,Europe,Product E,C0770,120,46700.98
9059,2025-01-18,Middle East,Product A,C0121,474,175000.06
9060,2024-09-12,North America,Product E,C0929,298,19135.14
9061,2025-06-01,North America,Product B,C0569,401,105001.59
9062,2024-08-30,Middle East,Product E,C0755,467,222920.16
9063,2024-07-07,Europe,Product A,C0267,82,23064.7
9064,2025-02-14,North America,Product D,C0960,445,148257.75
9065,2024-12-24,North America,Product D,C0009,104,43818.42
9066,2024-08-06,Europe,Product E,C0657,153,16753.63
9067,2025-05-15,Africa,Product E,C0540,469,63059.8
9068,2025-07-03,North America,Product D,C0429,446,26420.49
9069,2024-08-15,North America,Product B,C0916,172,51920.73
9070,2025-05-14,Middle East,Product A,C0855,171,70961.64
9071,2025-05-08,Europe,Product B,C0605,52,4582.06
9072,2025-03-09,Asia-Pacific,Product E,C0316,212,10877.46
9073,2025-02-22,Asia-Pacific,Product E,C0660,182,69211.03
9074,2024-09-02,Africa,Product B,C0485,258,114761.38
9075,2024-09-12,Middle East,Product B,C0561,77,18966.76
9076,2025-05-15,Asia-Pacific,Product C,C0234,328,140929.27
9077,2025-02-26,Asia-Pacific,Product D,C0459,453,193609.02
9078,2025-04-29,South America,Product C,C0532,268,123098.24
9079,2025-06-17,North America,Product E,C0796,191,63419.31
9080,2024-12-17,Asia-Pacific,Product D,C0892,237,65571.96
9081,2025-04-08,Asia-Pacific,Product C,C0211,376,95004.97
9082,2025-04-15,Europe,Product A,C0078,250,47808.92
9083,2024-10-26,Asia-Pacific,Product D,C0595,84,16478.67
9084,2024-07-17,Europe,Product C,C0502,287,61758.86
9085,2025-04-13,South America,Product A,C0663,274,88045.25
9086,2024-07-17,Africa,Product C,C0715,482,198006.83
9087,2024-08-06,Asia-Pacific,Product B,C0817,183,48130.51
9088,2024-07-19,Asia-Pacific,Product C,C0799,303,96885.37
9089,2024-09-28,South America,Product D,C0433,382,179346.71
9090,2025-05-15,Europe,Product C,C0328,464,61648.93
9091,2025-05-06,Africa,Product B,C0850,125,34041.68
9092,2025-04-11,Europe,Product D,C0637,431,97226.14
9093,2025-06-18,Middle East,Product A,C0817,265,32780.38
9094,2025-04-16,Middle East,Product A,C0804,81,9718.86
9095,2025-04-25,Asia-Pacific,Product E,C0231,401,190363.16
9096,2024-11-04,South America,Product B,C0943,91,41010.59
9097,2024-10-10,North America,Product E,C0363,232,30284.79
9098,2025-01-10,Africa,Product A,C0260,332,87637.76
9099,2025-03-08,South America,Product E,C0216,336,143708.34
9100,2025-01-01,Asia-Pacific,Product A,C0691,163,67002.17
9101,2025-06-24,Africa,Product A,C0073,190,69550.26
9102,2024-10-07,Africa,Product A,C0141,466,215337.0
9103,2024-08-28,Asia-Pacific,Product D,C0287,175,58080.34
9104,2024-10-02,South America,Product E,C0831,487,73633.24
9105,2024-09-11,Europe,Product E,C0168,422,74387.44
9106,2024-10-23,Middle East,Product B,C0908,279,20359.75
9107,2025-05-11,Middle East,Product C,C0906,402,101309.79
9108,2024-10-01,Asia-Pacific,Product D,C0835,106,33115.69
9109,2025-01-11,Europe,Product B,C0972,160,8535.22
9110,2025-03-02,Africa,Product E,C0292,187,23875.03
9111,2024-09-16,Africa,Product D,C0744,413,83301.23
9112,2025-01-24,North America,Product C,C0693,380,27411.8
9113,2024-10-11,Africa,Product B,C0171,192,81632.45
9114,2025-07-04,Asia-Pacific,Product A,C0433,413,101307.45
9115,2024-09-10,Middle East,Product E,C0492,169,11591.89
9116,2024-08-25,Asia-Pacific,Product A,C0773,246,15125.64
9117,2024-08-23,North America,Product D,C0703,171,39783.64
9118,2025-02-23,South America,Product A,C0684,102,8280.33
9119,2025-03-25,Middle East,Product A,C0224,132,51614.3
9120,2024-09-03,Middle East,Product A,C0189,79,35095.61
9121,2025-04-13,Middle East,Product B,C0117,420,129246.34
9122,2025-06-30,North America,Product C,C0085,121,14524.79
9123,2024-10-22,Middle East,Product B,C0303,420,90101.07
9124,2024-08-27,Asia-Pacific,Product D,C0942,174,75842.27
9125,2024-08-02,Europe,Product A,C0005,163,20273.3
9126,2024-11-14,Africa,Product C,C0799,22,8746.04
9127,2024-10-27,South America,Product A,C0004,384,25030.43
9128,2025-06-18,Asia-Pacific,Product B,C0332,439,215366.35
9129,2024-07-11,Africa,Product D,C0687,304,137290.17
9130,2025-06-11,Europe,Product E,C0088,277,95349.24
9131,2025-02-09,South America,Product D,C0075,164,54984.6
9132,2024-12-22,South America,Product D,C0872,285,130375.99
9133,2024-12-25,South America,Product D,C0348,287,44639.64
9134,2025-02-06,Africa,Product D,C0473,247,93789.95
9135,2025-02-13,Asia-Pacific,Product C,C0333,487,115716.26
9136,2024-07-12,Europe,Product C,C0646,55,10979.17
9137,2025-06-22,Europe,Product B,C0182,366,31921.2
9138,2024-12-28,Africa,Product C,C0411,452,196879.49
9139,2024-12-24,Africa,Product B,C0355,243,115103.82
9140,2025-05-05,Africa,Product E,C0663,57,18254.38
9141,2025-05-30,Europe,Product B,C0212,193,70849.39
9142,2025-02-28,South America,Product C,C0369,269,80269.68
9143,2025-01-07,Middle East,Product E,C0148,346,63359.1
9144,2025-03-26,South America,Product E,C0702,201,13251.82
9145,2024-11-15,Asia-Pacific,Product E,C0821,489,236553.64
9146,2025-04-19,Asia-Pacific,Product C,C0483,442,44513.24
9147,2025-02-12,Europe,Product D,C0260,170,52459.75
9148,2025-01-22,Middle East,Product C,C0626,281,75547.17
9149,2024-09-10,Europe,Product D,C0750,383,163251.85
9150,2024-11-18,South America,Product A,C0918,331,27150.3
9151,2024-12-16,Africa,Product C,C0601,373,128905.52
9152,2025-04-12,Africa,Product D,C0882,485,221162.34
9153,2025-06-29,North America,Product A,C0150,30,5350.22
9154,2025-05-31,North America,Product B,C0779,182,70717.6
9155,2024-10-26,Europe,Product C,C0817,343,28846.86
9156,2025-05-11,Middle East,Product B,C0228,450,188202.67
9157,2024-08-05,Asia-Pacific,Product B,C0633,478,193238.96
9158,2024-09-22,Africa,Product D,C0211,226,39256.57
9159,2025-06-03,North America,Product E,C0935,383,32034.23
9160,2025-01-11,North America,Product B,C0898,374,123920.54
9161,2025-01-19,Africa,Product E,C0133,188,72814.26
9162,2024-11-20,Asia-Pacific,Product E,C0353,95,12120.07
9163,2025-04-15,Middle East,Product A,C0372,45,7798.55
9164,2025-04-13,Africa,Product A,C0588,252,64241.75
9165,2024-09-06,Africa,Product A,C0461,227,47772.08
9166,2025-04-23,North America,Product D,C0630,384,182844.65
9167,2025-06-22,Europe,Product E,C0566,48,13588.54
9168,2024-12-12,Asia-Pacific,Product B,C0864,195,56573.3
9169,2025-04-04,South America,Product D,C0501,368,140398.11
9170,2024-09-05,South America,Product C,C0101,314,41185.36
9171,2025-04-10,Africa,Product E,C0636,108,18352.08
9172,2025-04-08,Middle East,Product E,C0796,253,91591.52
9173,2024-07-13,South America,Product A,C0078,406,171945.11
9174,2024-11-20,Africa,Product D,C0431,105,6462.66
9175,2024-09-29,Middle East,Product E,C0449,295,140767.57
9176,2025-04-22,Asia-Pacific,Product A,C0279,250,71051.87
9177,2025-05-09,Europe,Product A,C0276,196,95444.08
9178,2025-05-18,Africa,Product E,C0714,462,68212.29
9179,2025-03-08,Middle East,Product C,C0919,206,13362.1
9180,2025-01-03,Europe,Product D,C0827,460,221871.46
9181,2025-01-31,North America,Product A,C0860,479,33792.2
9182,2024-10-02,South America,Product D,C0938,417,109111.17
9183,2024-07-07,Asia-Pacific,Product C,C0695,355,171319.15
9184,2025-04-15,Asia-Pacific,Product D,C0520,27,3311.39
9185,2024-09-23,North America,Product B,C0131,499,127094.36
9186,2025-01-01,Middle East,Product A,C0579,153,59513.99
9187,2025-04-09,Africa,Product C,C0274,280,80940.53
9188,2025-02-21,Africa,Product E,C0326,246,108042.72
9189,2024-10-17,Europe,Product E,C0428,264,80416.88
9190,2024-11-15,Africa,Product C,C0821,287,53721.8
9191,2025-04-27,Asia-Pacific,Product A,C0388,152,14627.56
9192,2024-10-24,South America,Product C,C0235,280,45517.6
9193,2024-09-18,South America,Product A,C0760,117,10198.53
9194,2024-09-02,Asia-Pacific,Product A,C0778,430,21709.24
9195,2025-01-27,South America,Product C,C0539,24,5852.06
9196,2025-02-01,Middle East,Product A,C0502,130,16436.48
9197,2024-11-21,North America,Product D,C0990,329,145824.51
9198,2024-07-26,North America,Product C,C0841,442,68238.91
9199,2025-02-24,Middle East,Product B,C0649,269,45592.28
9200,2025-06-29,South America,Product B,C0924,322,36520.92
9201,2025-02-22,Africa,Product D,C0917,439,31901.73
9202,2025-05-30,Asia-Pacific,Product A,C0594,74,29217.63
9203,2024-10-25,Africa,Product E,C0960,22,4106.42
9204,2024-11-15,Middle East,Product A,C0945,236,81527.35
9205,2025-02-13,Europe,Product C,C0041,434,148693.11
9206,2025-02-12,South America,Product B,C0901,421,109505.66
9207,2024-12-31,Asia-Pacific,Product B,C0738,441,138196.23
9208,2025-07-01,Asia-Pacific,Product A,C0077,429,117869.64
9209,2024-09-19,South America,Product D,C0681,92,11247.92
9210,2024-12-14,Africa,Product E,C0160,304,71966.69
9211,2024-11-18,Middle East,Product C,C0119,393,181547.21
9212,2025-03-20,North America,Product B,C0012,256,50874.88
9213,2025-02-23,North America,Product E,C0590,485,123660.06
9214,2024-09-01,South America,Product A,C0196,10,2989.99
9215,2024-11-01,Asia-Pacific,Product C,C0793,232,105000.32
9216,2024-10-14,North America,Product A,C0121,71,26553.45
9217,2024-09-16,Asia-Pacific,Product C,C0728,334,43984.18
9218,2024-07-30,Europe,Product C,C0738,163,56922.43
9219,2025-01-01,South America,Product D,C0770,192,71802.59
9220,2025-03-13,North America,Product C,C0954,362,55344.35
9221,2025-01-15,North America,Product E,C0354,354,120246.08
9222,2025-01-25,Middle East,Product B,C0110,276,86968.44
